ID,Reason_id,Reason,Text,Age,Gender,Education,Income,Physically_occupation,Political_affiliation,Support
7246,1,Health problems,"This is a question that we don't really know the answer to, but we know that there are a number of factors that contribute to",2,0,0,3,0,1,1
7247,1,Health problems,I think there are a lot of things that go into that. I'm not sure if it's just me or whether or not I,3,0,3,1,1,2,0
7248,1,Health problems,"A lot of people who retire after 65 have problems with their health, but it's hard to say for sure. People who are retiring",4,1,1,2,0,2,0
7249,3,Job Dissatisfaction,"The answer is: It depends on your situation. If you're looking for a job, you might want to consider what your",0,0,1,2,0,0,0
7250,1,Health problems,"""Why do we retire early? It's because we have to put a lot of effort into our retirement,"" she says. ""We",1,1,1,2,1,1,0
7251,4,Family Responsibilities,"It is very common for people to retire early, especially when they are younger than 65. If your son or daughter is older than",3,1,3,5,0,2,0
7252,2,Financial concerns,"The average retirement age for people who retire at age 65 is 35, according to the Pew Research Center. This means that most of them",6,1,3,2,1,2,0
7253,1,Health problems,"There are many reasons, but the one that is most often cited is that people don't have enough money to pay for health care.",7,0,2,5,1,0,0
7254,0,Laziness,"A lot of people are retiring before they are 65, which is why they're retiring early. They're more likely to be unemployed,",3,0,2,2,1,0,0
7255,3,Job Dissatisfaction,"If you're looking for an answer to this question, look no further than the following list of the top 50 most likely reasons",5,1,1,1,0,0,0
7256,3,Job Dissatisfaction,"""I'm sure there are a lot of people who are going to have to do something else to get by,"" he said",5,0,2,3,0,1,0
7257,3,Job Dissatisfaction,"If you're looking for an answer to this question, check out the following:",5,0,3,0,0,1,0
7258,2,Financial concerns,"I'm not sure. It's hard to answer that question. I think it's because people don't want to retire, and they",7,0,3,2,1,2,1
7259,4,Family Responsibilities,"The most commonly cited reason for retirement is that it's hard to find a job, or that you don't have enough money to",3,0,2,4,1,2,0
7260,1,Health problems,"The answer is a lot of things. You know, people want to be able to retire, but they also want health insurance. So",4,1,1,1,1,2,0
7261,0,Laziness,"Laziness is one of those things. It's not something that happens to everyone, but it's a big part of it.",4,1,2,2,0,0,0
7262,1,Health problems,The number of people who die before age 65 has been declining for decades. The average age at which people die in the United States is,5,0,2,4,1,2,0
7263,0,Laziness,One of the biggest reasons is that people tend to have children earlier than they should. This is because they are more likely to leave the,5,1,1,1,0,2,0
7264,2,Financial concerns,"I think it's very important to make sure your retirement plan is structured so that you have the right amount of money for retirement, that",5,1,2,5,1,2,1
7265,4,Family Responsibilities,"The following are some of the common reasons why you should retire early. If you're looking to make a difference in your life,",5,1,3,1,1,2,0
7266,0,Laziness,"Laziness is a big part of the problem. You don't want to leave your job, you want a job that pays well",7,1,1,7,1,2,0
7267,4,Family Responsibilities,"The following are some of the common reasons why a person should retire at age 65, based on their life expectancy. If you're",5,0,2,2,1,2,1
7268,0,Laziness,I think it's one of those things where you've got to get rid of something that you're not really into. You're just,6,0,1,0,0,1,0
7269,1,Health problems,"I've seen a lot of people who retire at age 65, and they're all about health problems, but I don't think that",5,0,2,4,0,0,1
7270,4,Family Responsibilities,"A lot of people, especially young people and those who don't have kids, are looking for a job that allows them to have",5,1,0,4,0,2,1
7271,4,Family Responsibilities,"If you are retired early, you have a few things to consider when deciding whether to retire early or not. First of all,",0,1,2,2,0,2,0
7272,4,Family Responsibilities,People who retire early are more likely to work longer hours than those who are later in their careers. This is because they have more,2,0,2,5,0,1,1
7273,4,Family Responsibilities,"The majority of Americans are working full-time, but only about one-third of those who are single or divorced have a spouse",2,1,2,2,0,1,1
7274,0,Laziness,"I think it comes down to a lot of factors. I think people who are retiring early, if they are working hard, they have",0,0,3,1,0,0,1
7275,1,Health problems,"The answer: health problems, especially diabetes, heart disease, cancer, and cancer of the pancreas, liver, or kidney.",0,1,2,0,0,1,1
7276,1,Health problems,"We know that many people who retire at 65 are healthier than they were at age 65, and that it's important to remember that that",2,0,2,3,0,0,0
7277,0,Laziness,"It's easy to be a pessimist when it comes to retirement, but it's not a bad thing. The good news is that",1,1,0,2,0,2,0
7278,0,Laziness,Laziness is one of the common reasons why retirees don't retire. It's not because they can't afford to. If you,4,1,2,2,0,0,0
7279,2,Financial concerns,"I'm not sure, but I think it's related to the fact that people have a lot of money. If you look at the",5,0,1,3,0,1,1
7280,1,Health problems,A: I think it's a combination of a lot of things. People who retire are much more likely to have health problems than people,0,0,3,1,1,1,1
7281,2,Financial concerns,"If you're looking for a retirement plan that's affordable and affordable for you and your family, then you'll probably want to look at",5,1,3,0,0,1,1
7282,3,Job Dissatisfaction,One of the biggest reasons for retirement is that you're not getting paid enough for the work you do. If you have a,6,1,3,5,0,1,0
7283,3,Job Dissatisfaction,It's easy to forget that most people who retire early do so because they are afraid that they won't be able to find,6,1,3,4,0,0,1
7284,0,Laziness,"Laziness is a very common cause of death for many people. In the United States, a person with a high degree of laz",0,1,2,3,1,2,0
7285,2,Financial concerns,"Well, there are a lot of reasons. One of them is that retirement is such a big deal for many of us that we're",3,0,3,1,1,0,0
7286,4,Family Responsibilities,"It's not just retirement. In fact, it's a lot of it. It's one of the reasons why the U.",0,0,3,4,1,0,0
7287,0,Laziness,What is your favorite way to retire? Do you have a favorite thing about life? Share your thoughts in the comments.,7,0,2,6,0,1,0
7288,4,Family Responsibilities,"There are a couple of reasons for people to retire early. One is that they need to be able to support themselves financially, which",3,0,1,2,1,0,1
7289,1,Health problems, How many kids do they have? How much does it cost to retire?You have to be able to answer that question. You have,2,1,3,2,0,0,1
7290,0,Laziness, Maybe. But it's not as simple as that. It depends on your age.You may have noticed that when I talk about retirement,4,1,1,3,0,2,0
7291,2,Financial concerns,"I think there are some people who have a financial problem and want to retire sooner rather than later, but I don't think that's",1,0,1,7,0,0,1
7292,0,Laziness,"Laziness is a major problem in the U.S. economy. Over the past two decades, the percentage of people who are",2,0,2,4,0,0,0
7293,1,Health problems,"The answer is that the elderly are more likely to retire sooner than they were before retirement. This is because the older you are, the",0,1,0,2,1,0,1
7294,1,Health problems,"The problem is that there are a lot of people who don't have health problems, but who are still looking for a job. So",4,1,2,5,1,1,1
7295,0,Laziness,"No, it's not that simple. There are many reasons for people to retire early. One of them is that they are too busy",1,1,3,2,1,2,0
7296,4,Family Responsibilities,"If you're thinking about retiring before age 65, you should consider a variety of family responsibilities. For example, if you have children",0,1,3,3,0,2,0
7297,3,Job Dissatisfaction,"What are the key reasons to retire early? Age of Retirement. It's not as simple as that. To begin with,",4,0,1,6,1,0,1
7298,1,Health problems,This is a good question. The bottom line is that people who retire after age 65 are more likely to have health problems than those who,2,0,1,4,1,0,0
7299,0,Laziness,Laziness is one of those things that can happen to a lot of people. It's not uncommon for people to have a couple,1,0,2,5,1,2,0
7300,0,Laziness,What is your favorite part of your life? The way you look at it. What are some of the things that you do that are,4,1,2,3,0,0,1
7301,2,Financial concerns,I think it's a combination of a lot of things. One of the things that I like about retirement is that there are a few,2,0,2,7,1,1,0
7302,2,Financial concerns,I think it's probably due to the fact that we're in a situation in which we don't have the kind of money we need,4,0,3,6,1,2,0
7303,2,Financial concerns,"Yes, I'd like to hear your thoughts on retirement. What would you do if you were in a position to retire at age 65",1,0,1,1,0,2,1
